1.119954,10.000062,16539118
1.089473,10.634995,16559317
1.058993,10.476255,16579519
1.060893,9.841347,16599715
1.067874,9.894228,16619913
1.061521,10.158801,16640143
1.069771,9.788418,16660347
1.237387,6.560898,16680542
1.141510,12.857223,16700745
1.104680,10.052991,16720946
1.111659,9.841347,16741143
1.144037,9.365129,16761369
1.177048,9.470987,16781603
1.188473,9.894228,16801805
1.202439,9.735489,16822006
1.200530,10.105896,16842210
1.222116,9.523821,16862422
1.250687,9.523821,16882620
1.256397,10.000068,16902818
1.274171,9.629691,16923036
1.288771,9.788421,16943266
1.288767,10.052969,16963466
1.265271,10.476265,16983675
1.254473,10.105892,17003867
1.255739,9.947143,17024076
1.078591,13.703799,17044272
1.016364,10.370451,17064474
1.034773,9.523874,17084675
1.106516,8.624387,17104875
1.206830,8.254016,17125083
1.547782,3.333342,17145318
1.792859,6.560886,17165555
2.037302,5.767226,17185753
2.316665,5.238128,17205994
2.655711,4.127002,17226220
2.845550,7.513285,17246427
3.299517,1.164031,17266662
3.715388,3.544998,17286887
4.150942,2.539706,17307119
4.649354,1.481485,17327343
5.160465,1.481485,17347581
5.704594,0.793624,17367784
6.277292,0.370383,17388018
6.867768,0.105810,17408217
7.463959,0.052905,17428422
8.030308,0.687838,17448625
8.614433,0.158763,17468826
9.204907,0.158763,17489034
9.803002,0.000000,17509228
10.403003,0.000000,17529466
11.003003,0.000000,17549663
11.600464,0.052905,17569892
12.192208,0.158763,17590123
12.782684,0.158715,17610323
13.373161,0.158715,17630524
13.849352,2.539682,17650728
14.416336,0.052905,17670938
15.013162,0.052905,17691166
15.564272,1.005316,17711399
16.142048,0.211668,17731605
16.729347,0.211668,17751810
17.326807,0.000000,17772047
17.919188,0.158739,17792278
18.509665,0.158715,17812481
19.107759,0.000000,17832680
19.644268,1.322746,17852886
20.225853,0.052953,17873118
20.822676,0.052953,17893326
21.399181,0.476217,17913533
21.990925,0.052953,17933736
22.587748,0.052953,17953938
23.184572,0.052905,17974178
23.771238,0.264549,17994381
24.360443,0.158763,18014586
24.958538,0.000000,18034787
25.360441,4.127026,18054989
25.910917,0.000000,18075224
26.510918,0.000000,18095432
27.110918,0.000000,18115633
27.705837,0.105834,18135830
28.296947,0.158739,18156035
28.895042,0.000000,18176271
29.492500,0.052953,18196475
30.081705,0.211668,18216683
30.679165,0.000000,18236879
31.276625,0.052905,18257076
31.870909,0.105858,18277278
32.464558,0.105858,18297486
33.063286,0.000000,18317688
33.663284,0.000000,18337925
34.255665,0.158763,18358152
34.853760,0.000000,18378358
35.283600,3.544998,18398561
35.833439,0.158763,18418763
36.423912,0.158763,18438965
37.022007,0.000000,18459192
37.616924,0.105858,18479390
38.210571,0.105858,18499624
38.809299,0.000000,18519829
39.399139,0.211644,18540026
39.994057,0.052953,18560233
40.590881,0.052953,18580473
41.050560,2.910089,18600678
41.613098,0.052905,18620877
42.209923,0.052905,18641085
42.806747,0.052905,18661286
43.406113,0.000000,18681484
43.993412,0.264573,18701688
44.577538,0.264573,18721928
45.115952,1.216936,18742143
45.642937,1.216936,18762379
46.228333,0.000000,18782586
46.805473,0.476217,18802791
47.397217,0.052953,18823034
47.994041,0.052953,18843232
48.590866,0.052953,18863440
49.182610,0.158763,18883641
49.775623,0.105834,18903873
50.374352,0.000000,18924071
50.923557,1.058221,18944297
51.500698,0.211644,18964508
52.098160,0.000000,18984711
52.698158,0.000000,19004912
53.298157,0.000000,19025105
53.893078,0.105810,19045312
54.486729,0.105810,19065515
55.077839,0.158715,19085765
55.675934,0.000000,19106000
56.273396,0.052905,19126199
56.682281,3.968310,19146406
57.227043,0.158739,19166612
57.817520,0.158739,19186850
58.415615,0.000000,19207055
59.015614,0.000000,19227258
59.610531,0.105858,19247457
60.209259,0.000000,19267665
60.771164,0.793672,19287867
61.354019,0.158739,19308103
61.949574,0.052905,19328307
62.528618,0.423312,19348510
63.115917,0.158763,19368715
63.706390,0.158763,19388954
64.304482,0.000000,19409160
64.896858,0.158763,19429359
65.487335,0.158763,19449568
66.077812,0.158763,19469766
66.485428,3.968310,19489966
67.030190,0.158739,19510164
67.620667,0.158739,19530366
68.216225,0.052905,19550567
68.813049,0.052905,19570800
69.409874,0.052905,19591008
70.006699,0.052905,19611212
70.542572,1.322794,19631413
71.121620,0.105858,19651600
71.715271,0.105858,19671811
72.306381,0.158763,19692015
72.901939,0.052905,19712253
73.498764,0.052905,19732460
74.095589,0.052905,19752659
74.692413,0.052905,19772864
75.281616,0.211644,19793063
75.876534,0.052905,19813266
76.305740,3.544998,19833506
76.858124,0.105810,19853710
77.451775,0.105810,19873915
78.050507,0.000000,19894153
78.650505,0.000000,19914383
79.240349,0.211620,19934583
79.835266,0.052953,19954789
80.427010,0.158715,19974984
81.017487,0.158763,19995190
81.615578,0.000000,20015387
82.213036,0.052905,20035588
82.802238,0.211668,20055791
83.399696,0.000000,20075994
83.999695,0.000000,20096195
84.592072,0.158763,20116404
85.180008,0.211668,20136632
85.774925,0.052905,20156832
86.300636,1.534390,20177036
