x-axis,1,EXT
second,Volt,
+61.90000E-03,+3.21200999E+00,1
+61.95000E-03,+3.20321602E+00,1
+62.00000E-03,+3.20321602E+00,1
+62.05000E-03,+3.20321602E+00,1
+62.10000E-03,+3.20321602E+00,1
+62.15000E-03,+3.28110546E+00,1
+62.20000E-03,+3.21452255E+00,1
+62.25000E-03,+3.24341702E+00,1
+62.30000E-03,+387.88941E-03,1
+62.35000E-03,+27.33665E-03,1
+62.40000E-03,+16.03012E-03,1
+62.45000E-03,+46.18087E-03,1
+62.50000E-03,-4.07038E-03,1
+62.55000E-03,+26.08037E-03,1
+62.60000E-03,+3.23211049E+00,1
+62.65000E-03,+3.20321602E+00,1
+62.70000E-03,+3.24341702E+00,1
+62.75000E-03,+3.20321602E+00,1
+62.80000E-03,+3.22080396E+00,1
+62.85000E-03,+3.20321602E+00,1
+62.90000E-03,+3.25221099E+00,1
+62.95000E-03,+3.20321602E+00,1
+63.00000E-03,+3.24341702E+00,1
+63.05000E-03,+3.22457280E+00,1
+63.10000E-03,+3.20321602E+00,1
+63.15000E-03,+3.24341702E+00,1
+63.20000E-03,+3.23211049E+00,1
+63.25000E-03,+3.20321602E+00,1
+63.30000E-03,+3.23462305E+00,1
+63.35000E-03,+3.20447230E+00,1
+63.40000E-03,+3.20321602E+00,1
+63.45000E-03,+5.97987E-03,1
+63.50000E-03,-12.86435E-03,1
+63.55000E-03,+27.33665E-03,1
+63.60000E-03,+16.03012E-03,1
+63.65000E-03,+27.33665E-03,1
+63.70000E-03,+3.16301501E+00,1
+63.75000E-03,+3.20447230E+00,1
+63.80000E-03,+3.20321602E+00,1
+63.85000E-03,+3.20321602E+00,1
+63.90000E-03,+3.21200999E+00,1
+63.95000E-03,+3.20321602E+00,1
+64.00000E-03,+3.23211049E+00,1
+64.05000E-03,+3.22206024E+00,1
+64.10000E-03,+3.20321602E+00,1
+64.15000E-03,+3.24216074E+00,1
+64.20000E-03,+3.20321602E+00,1
+64.25000E-03,+3.20321602E+00,1
+64.30000E-03,+3.23462305E+00,1
+64.35000E-03,+3.20321602E+00,1
+64.40000E-03,+3.20321602E+00,1
+64.45000E-03,+3.24341702E+00,1
+64.50000E-03,+3.20321602E+00,1
+64.55000E-03,+26.08037E-03,1
+64.60000E-03,-12.86435E-03,1
+64.65000E-03,-15.37691E-03,1
+64.70000E-03,+27.33665E-03,1
+64.75000E-03,+27.33665E-03,1
+64.80000E-03,+1.69442206E+00,1
+64.85000E-03,+3.22206024E+00,1
+64.90000E-03,+3.21200999E+00,1
+64.95000E-03,+3.20321602E+00,1
+65.00000E-03,+3.20321602E+00,1
+65.05000E-03,+3.22457280E+00,1
+65.10000E-03,+3.20321602E+00,1
+65.15000E-03,+3.20321602E+00,1
+65.20000E-03,+3.24341702E+00,1
+65.25000E-03,+3.22206024E+00,1
+65.30000E-03,+3.20321602E+00,1
+65.35000E-03,+3.20321602E+00,1
+65.40000E-03,+3.16301501E+00,1
+65.45000E-03,+3.20321602E+00,1
+65.50000E-03,+3.24341702E+00,1
+65.55000E-03,+3.20447230E+00,1
+65.60000E-03,+3.27231149E+00,1
+65.65000E-03,+27.33665E-03,1
+65.70000E-03,+27.33665E-03,1
+65.75000E-03,+27.33665E-03,1
+65.80000E-03,+38.64319E-03,1
+65.85000E-03,+27.33665E-03,1
+65.90000E-03,+27.33665E-03,1
+65.95000E-03,+3.20321602E+00,1
+66.00000E-03,+3.20321602E+00,1
+66.05000E-03,+3.22457280E+00,1
+66.10000E-03,+3.21200999E+00,1
+66.15000E-03,+3.20447230E+00,1
+66.20000E-03,+3.20321602E+00,1
+66.25000E-03,+3.22206024E+00,1
+66.30000E-03,+3.20321602E+00,1
+66.35000E-03,+3.20321602E+00,1
+66.40000E-03,+3.21452255E+00,1
+66.45000E-03,+3.20321602E+00,1
+66.50000E-03,+3.17180898E+00,1
+66.55000E-03,+3.20447230E+00,1
+66.60000E-03,+3.21452255E+00,1
+66.65000E-03,+3.20321602E+00,1
+66.70000E-03,+3.20321602E+00,1
+66.75000E-03,+66.28138E-03,1
+66.80000E-03,+16.03012E-03,1
+66.85000E-03,+768.54268E-03,1
+66.90000E-03,-12.86435E-03,1
+66.95000E-03,+27.33665E-03,1
+67.00000E-03,+16.03012E-03,1
+67.05000E-03,+3.20321602E+00,1
+67.10000E-03,+3.23462305E+00,1
+67.15000E-03,+3.20447230E+00,1
+67.20000E-03,+3.20321602E+00,1
+67.25000E-03,+3.24341702E+00,1
+67.30000E-03,+3.20321602E+00,1
+67.35000E-03,+3.28110546E+00,1
+67.40000E-03,+3.17432154E+00,1
+67.45000E-03,+3.20321602E+00,1
+67.50000E-03,+3.21200999E+00,1
+67.55000E-03,+3.24341702E+00,1
+67.60000E-03,+3.19190948E+00,1
+67.65000E-03,+3.22206024E+00,1
+67.70000E-03,+3.24341702E+00,1
+67.75000E-03,+3.20447230E+00,1
+67.80000E-03,+3.23211049E+00,1
+67.85000E-03,+3.03236175E+00,1
+67.90000E-03,-4.07038E-03,1
+67.95000E-03,+27.33665E-03,1
+68.00000E-03,+16.03012E-03,1
+68.05000E-03,+24.82409E-03,1
+68.10000E-03,+27.33665E-03,1
+68.15000E-03,+3.20321602E+00,1
+68.20000E-03,+3.20321602E+00,1
+68.25000E-03,+3.20321602E+00,1
+68.30000E-03,+3.20321602E+00,1
+68.35000E-03,+3.20321602E+00,1
+68.40000E-03,+3.20321602E+00,1
+68.45000E-03,+3.20321602E+00,1
+68.50000E-03,+3.22582908E+00,1
+68.55000E-03,+3.28110546E+00,1
+68.60000E-03,+3.23211049E+00,1
+68.65000E-03,+3.22457280E+00,1
+68.70000E-03,+3.20321602E+00,1
+68.75000E-03,+3.20447230E+00,1
+68.80000E-03,+3.23211049E+00,1
+68.85000E-03,+3.22457280E+00,1
+68.90000E-03,+3.23462305E+00,1
+68.95000E-03,+3.24341702E+00,1
+69.00000E-03,+27.33665E-03,1
+69.05000E-03,-12.86435E-03,1
+69.10000E-03,-4.07038E-03,1
+69.15000E-03,+26.08037E-03,1
+69.20000E-03,-30.45229E-03,1
+69.25000E-03,+3.22457280E+00,1
+69.30000E-03,+3.20321602E+00,1
+69.35000E-03,+3.20321602E+00,1
+69.40000E-03,+3.21452255E+00,1
+69.45000E-03,+3.18185923E+00,1
+69.50000E-03,+3.24341702E+00,1
+69.55000E-03,+3.20321602E+00,1
+69.60000E-03,+3.21452255E+00,1
+69.65000E-03,+3.24341702E+00,1
+69.70000E-03,+3.21200999E+00,1
+69.75000E-03,+3.20321602E+00,1
+69.80000E-03,+3.24341702E+00,1
+69.85000E-03,+3.18437180E+00,1
+69.90000E-03,+3.21200999E+00,1
+69.95000E-03,+3.20321602E+00,1
+70.00000E-03,+3.20321602E+00,1
+70.05000E-03,+3.24341702E+00,1
+70.10000E-03,+49.94972E-03,1
+70.15000E-03,-12.86435E-03,1
+70.20000E-03,+56.23113E-03,1
+70.25000E-03,+8.49243E-03,1
+70.30000E-03,+27.33665E-03,1
+70.35000E-03,+3.12532657E+00,1
+70.40000E-03,+3.23211049E+00,1
+70.45000E-03,+3.20070345E+00,1
+70.50000E-03,+3.20321602E+00,1
+70.55000E-03,+3.20321602E+00,1
+70.60000E-03,+3.24341702E+00,1
+70.65000E-03,+3.20321602E+00,1
+70.70000E-03,+3.20321602E+00,1
+70.75000E-03,+3.20321602E+00,1
+70.80000E-03,+3.24341702E+00,1
+70.85000E-03,+3.20321602E+00,1
+70.90000E-03,+3.20321602E+00,1
+70.95000E-03,+3.20447230E+00,1
+71.00000E-03,+3.23211049E+00,1
+71.05000E-03,+3.20321602E+00,1
+71.10000E-03,+3.21200999E+00,1
+71.15000E-03,+3.20321602E+00,1
+71.20000E-03,+27.33665E-03,1
+71.25000E-03,-15.37691E-03,1
+71.30000E-03,+1.66552759E+00,1
+71.35000E-03,-12.86435E-03,1
+71.40000E-03,-12.86435E-03,1
+71.45000E-03,+1.07633162E+00,1
+71.50000E-03,+3.20321602E+00,1
+71.55000E-03,+3.16427129E+00,1
+71.60000E-03,+3.20321602E+00,1
+71.65000E-03,+3.18437180E+00,1
+71.70000E-03,+3.21200999E+00,1
+71.75000E-03,+3.20447230E+00,1
+71.80000E-03,+3.20321602E+00,1
+71.85000E-03,+3.22206024E+00,1
+71.90000E-03,+3.24341702E+00,1
+71.95000E-03,+3.24216074E+00,1
+72.00000E-03,+3.21452255E+00,1
+72.05000E-03,+3.20321602E+00,1
+72.10000E-03,+3.20321602E+00,1
+72.15000E-03,+3.20447230E+00,1
+72.20000E-03,+3.19190948E+00,1
+72.25000E-03,+3.20321602E+00,1
+72.30000E-03,+281.10549E-03,1
+72.35000E-03,-12.86435E-03,1
+72.40000E-03,+27.33665E-03,1
+72.45000E-03,+29.84922E-03,1
+72.50000E-03,+27.33665E-03,1
+72.55000E-03,-12.86435E-03,1
+72.60000E-03,+3.20321602E+00,1
+72.65000E-03,+3.22457280E+00,1
+72.70000E-03,+3.29743712E+00,1
+72.75000E-03,+3.20447230E+00,1
+72.80000E-03,+3.20321602E+00,1
+72.85000E-03,+3.20321602E+00,1
+72.90000E-03,+3.20321602E+00,1
+72.95000E-03,+3.20447230E+00,1
+73.00000E-03,+3.17432154E+00,1
+73.05000E-03,+3.20321602E+00,1
+73.10000E-03,+3.19442205E+00,1
+73.15000E-03,+3.20321602E+00,1
+73.20000E-03,+3.19190948E+00,1
+73.25000E-03,+3.22206024E+00,1
+73.30000E-03,+3.17180898E+00,1
+73.35000E-03,+3.20321602E+00,1
+73.40000E-03,+3.20321602E+00,1
+73.45000E-03,-12.86435E-03,1
+73.50000E-03,+27.33665E-03,1
+73.55000E-03,-12.86435E-03,1
+73.60000E-03,-12.86435E-03,1
+73.65000E-03,+8.49243E-03,1
+73.70000E-03,+3.21200999E+00,1
+73.75000E-03,+3.20195973E+00,1
+73.80000E-03,+3.23211049E+00,1
+73.85000E-03,+3.20321602E+00,1
+73.90000E-03,+3.20321602E+00,1
+73.95000E-03,+3.20321602E+00,1
+74.00000E-03,+3.20321602E+00,1
+74.05000E-03,+3.20572858E+00,1
+74.10000E-03,+3.16301501E+00,1
+74.15000E-03,+3.20321602E+00,1
+74.20000E-03,+3.19190948E+00,1
+74.25000E-03,+3.20321602E+00,1
+74.30000E-03,+3.24341702E+00,1
+74.35000E-03,+3.16427129E+00,1
+74.40000E-03,+3.20321602E+00,1
+74.45000E-03,+3.20321602E+00,1
+74.50000E-03,+3.20321602E+00,1
+74.55000E-03,-12.86435E-03,1
+74.60000E-03,-1.55782E-03,1
+74.65000E-03,+8.49243E-03,1
+74.70000E-03,+18.54268E-03,1
+74.75000E-03,+27.33665E-03,1
+74.80000E-03,+3.20321602E+00,1
+74.85000E-03,+3.24341702E+00,1
+74.90000E-03,+3.21200999E+00,1
+74.95000E-03,+3.24216074E+00,1
+75.00000E-03,+3.20321602E+00,1
+75.05000E-03,+3.20321602E+00,1
+75.10000E-03,+3.20321602E+00,1
+75.15000E-03,+3.20447230E+00,1
+75.20000E-03,+3.23211049E+00,1
+75.25000E-03,+3.20321602E+00,1
+75.30000E-03,+3.20321602E+00,1
+75.35000E-03,+3.20321602E+00,1
+75.40000E-03,+3.23211049E+00,1
+75.45000E-03,+3.20321602E+00,1
+75.50000E-03,+3.23462305E+00,1
+75.55000E-03,+3.20321602E+00,1
+75.60000E-03,+3.22080396E+00,1
+75.65000E-03,+8.49243E-03,1
+75.70000E-03,+2.99341702E+00,1
+75.75000E-03,+3.08261300E+00,1
+75.80000E-03,+3.07130647E+00,1
+75.85000E-03,+86.38188E-03,1
+75.90000E-03,-44.27139E-03,1
+75.95000E-03,+26.08037E-03,1
+76.00000E-03,-1.55782E-03,1
+76.05000E-03,+27.33665E-03,1
+76.10000E-03,-4.07038E-03,1
+76.15000E-03,+26.08037E-03,1
+76.20000E-03,+27.33665E-03,1
+76.25000E-03,-12.86435E-03,1
+76.30000E-03,-12.86435E-03,1
+76.35000E-03,-12.86435E-03,1
+76.40000E-03,-12.86435E-03,1
+76.45000E-03,+8.49243E-03,1
+76.50000E-03,-4.07038E-03,1
+76.55000E-03,-12.86435E-03,1
+76.60000E-03,-1.55782E-03,1
+76.65000E-03,-12.86435E-03,1
+76.70000E-03,-12.86435E-03,1
+76.75000E-03,+65.02510E-03,1
+76.80000E-03,+16.03012E-03,1
+76.85000E-03,+29.84922E-03,1
+76.90000E-03,+27.33665E-03,1
+76.95000E-03,+27.33665E-03,1
+77.00000E-03,+16.03012E-03,1
+77.05000E-03,+27.33665E-03,1
+77.10000E-03,-4.07038E-03,1
+77.15000E-03,+26.08037E-03,1
+77.20000E-03,-12.86435E-03,1
+77.25000E-03,+8.49243E-03,1
+77.30000E-03,-12.86435E-03,1
+77.35000E-03,-11.60807E-03,1
+77.40000E-03,+27.33665E-03,1
+77.45000E-03,+46.18087E-03,1
+77.50000E-03,-12.86435E-03,1
+77.55000E-03,+26.08037E-03,1
+77.60000E-03,+27.33665E-03,1
+77.65000E-03,+8.49243E-03,1
+77.70000E-03,-35.47742E-03,1
+77.75000E-03,+66.28138E-03,1
+77.80000E-03,-12.86435E-03,1
+77.85000E-03,+8.49243E-03,1
+77.90000E-03,-4.07038E-03,1
+77.95000E-03,+27.33665E-03,1
+78.00000E-03,+27.33665E-03,1
+78.05000E-03,+3.20321602E+00,1
+78.10000E-03,+3.24341702E+00,1
+78.15000E-03,+3.24216074E+00,1
+78.20000E-03,+3.20321602E+00,1
+78.25000E-03,+3.22206024E+00,1
+78.30000E-03,+3.20321602E+00,1
+78.35000E-03,+3.24341702E+00,1
+78.40000E-03,+3.24341702E+00,1
+78.45000E-03,+3.22206024E+00,1
+78.50000E-03,+3.20321602E+00,1
+78.55000E-03,+3.24341702E+00,1
+78.60000E-03,+3.24341702E+00,1
+78.65000E-03,+3.22457280E+00,1
+78.70000E-03,+3.20321602E+00,1
+78.75000E-03,+3.24341702E+00,1
+78.80000E-03,+3.24341702E+00,1
+78.85000E-03,+3.24341702E+00,1
+78.90000E-03,+27.33665E-03,1
+78.95000E-03,+27.33665E-03,1
+79.00000E-03,-12.86435E-03,1
+79.05000E-03,+5.97987E-03,1
+79.10000E-03,+27.33665E-03,1
+79.15000E-03,+3.20447230E+00,1
+79.20000E-03,+3.21452255E+00,1
+79.25000E-03,+3.24341702E+00,1
+79.30000E-03,+3.23462305E+00,1
+79.35000E-03,+3.20321602E+00,1
+79.40000E-03,+3.24341702E+00,1
+79.45000E-03,+3.24341702E+00,1
+79.50000E-03,+3.25221099E+00,1
+79.55000E-03,+3.20447230E+00,1
+79.60000E-03,+3.21452255E+00,1
+79.65000E-03,+3.24341702E+00,1
+79.70000E-03,+3.23462305E+00,1
+79.75000E-03,+3.20321602E+00,1
+79.80000E-03,+3.21452255E+00,1
+79.85000E-03,+3.26477380E+00,1
+79.90000E-03,+3.21200999E+00,1
+79.95000E-03,+2.88286426E+00,1
+80.00000E-03,+3.08261300E+00,1
+80.05000E-03,+3.06376878E+00,1
+80.10000E-03,+3.08261300E+00,1
+80.15000E-03,-11.60807E-03,1
+80.20000E-03,-1.55782E-03,1
+80.25000E-03,+8.49243E-03,1
+80.30000E-03,-21.65832E-03,1
+80.35000E-03,+27.33665E-03,1
+80.40000E-03,+16.03012E-03,1
+80.45000E-03,+8.49243E-03,1
+80.50000E-03,-4.07038E-03,1
+80.55000E-03,+27.33665E-03,1
+80.60000E-03,-1.55782E-03,1
+80.65000E-03,-12.86435E-03,1
+80.70000E-03,+18.54268E-03,1
+80.75000E-03,+27.33665E-03,1
+80.80000E-03,+27.33665E-03,1
+80.85000E-03,+5.97987E-03,1
+80.90000E-03,-12.86435E-03,1
+80.95000E-03,-11.60807E-03,1
+81.00000E-03,+27.33665E-03,1
+81.05000E-03,+8.49243E-03,1
+81.10000E-03,+36.13062E-03,1
+81.15000E-03,+27.33665E-03,1
+81.20000E-03,+27.33665E-03,1
+81.25000E-03,+46.18087E-03,1
+81.30000E-03,+27.33665E-03,1
+81.35000E-03,+27.33665E-03,1
+81.40000E-03,+16.03012E-03,1
+81.45000E-03,+5.97987E-03,1
+81.50000E-03,+27.33665E-03,1
+81.55000E-03,+27.33665E-03,1
+81.60000E-03,+27.33665E-03,1
+81.65000E-03,+27.33665E-03,1
+81.70000E-03,-4.07038E-03,1
+81.75000E-03,+27.33665E-03,1
+81.80000E-03,+27.33665E-03,1
+81.85000E-03,+27.33665E-03,1
+81.90000E-03,-12.86435E-03,1
+81.95000E-03,+27.33665E-03,1
+82.00000E-03,-12.86435E-03,1
+82.05000E-03,+8.49243E-03,1
+82.10000E-03,+27.33665E-03,1
+82.15000E-03,+27.33665E-03,1
+82.20000E-03,-30.45229E-03,1
+82.25000E-03,-12.86435E-03,1
+82.30000E-03,-4.07038E-03,1
+82.35000E-03,+3.24216074E+00,1
+82.40000E-03,+3.23211049E+00,1
+82.45000E-03,+3.22457280E+00,1
+82.50000E-03,+3.23462305E+00,1
+82.55000E-03,+3.24216074E+00,1
+82.60000E-03,+3.21452255E+00,1
+82.65000E-03,+3.24341702E+00,1
+82.70000E-03,+3.24341702E+00,1
+82.75000E-03,+3.20447230E+00,1
+82.80000E-03,+3.25472355E+00,1
+82.85000E-03,+3.24341702E+00,1
+82.90000E-03,+3.22582908E+00,1
+82.95000E-03,+3.28236174E+00,1
+83.00000E-03,+3.20321602E+00,1
+83.05000E-03,+3.22457280E+00,1
+83.10000E-03,+3.23462305E+00,1
+83.15000E-03,+3.20447230E+00,1
+83.20000E-03,-1.55782E-03,1
+83.25000E-03,+27.33665E-03,1
+83.30000E-03,+18.54268E-03,1
+83.35000E-03,+27.33665E-03,1
+83.40000E-03,-41.75882E-03,1
+83.45000E-03,+3.24341702E+00,1
+83.50000E-03,+3.27482406E+00,1
+83.55000E-03,+3.24341702E+00,1
+83.60000E-03,+3.25472355E+00,1
+83.65000E-03,+3.24341702E+00,1
+83.70000E-03,+3.21200999E+00,1
+83.75000E-03,+3.24216074E+00,1
+83.80000E-03,+3.21452255E+00,1
+83.85000E-03,+3.22206024E+00,1
+83.90000E-03,+3.24341702E+00,1
+83.95000E-03,+3.24216074E+00,1
+84.00000E-03,+3.23211049E+00,1
+84.05000E-03,+3.22457280E+00,1
+84.10000E-03,+3.23462305E+00,1
+84.15000E-03,+3.24341702E+00,1
+84.20000E-03,+3.44693461E+00,1
+84.25000E-03,+3.20321602E+00,1
+84.30000E-03,+610.25122E-03,1
+84.35000E-03,-12.86435E-03,1
+84.40000E-03,-1.55782E-03,1
+84.45000E-03,+27.33665E-03,1
+84.50000E-03,-12.86435E-03,1
+84.55000E-03,+3.20447230E+00,1
+84.60000E-03,+3.24341702E+00,1
+84.65000E-03,+3.24341702E+00,1
+84.70000E-03,+3.26603009E+00,1
+84.75000E-03,+3.20321602E+00,1
+84.80000E-03,+3.20321602E+00,1
+84.85000E-03,+3.24341702E+00,1
+84.90000E-03,+3.24341702E+00,1
+84.95000E-03,+3.24216074E+00,1
+85.00000E-03,+3.24341702E+00,1
+85.05000E-03,+3.22457280E+00,1
+85.10000E-03,+3.24341702E+00,1
+85.15000E-03,+3.20447230E+00,1
+85.20000E-03,+3.23211049E+00,1
+85.25000E-03,+3.22457280E+00,1
+85.30000E-03,+3.20321602E+00,1
+85.35000E-03,+3.20447230E+00,1
+85.40000E-03,+3.24341702E+00,1
+85.45000E-03,+5.97987E-03,1
+85.50000E-03,+27.33665E-03,1
+85.55000E-03,-12.86435E-03,1
+85.60000E-03,-12.86435E-03,1
+85.65000E-03,+3.14417079E+00,1
+85.70000E-03,+3.24341702E+00,1
+85.75000E-03,+3.28236174E+00,1
+85.80000E-03,+3.21452255E+00,1
+85.85000E-03,+3.22206024E+00,1
+85.90000E-03,+3.20321602E+00,1
+85.95000E-03,+3.24341702E+00,1
+86.00000E-03,+3.24341702E+00,1
+86.05000E-03,+3.24341702E+00,1
+86.10000E-03,+3.24341702E+00,1
+86.15000E-03,+3.24341702E+00,1
+86.20000E-03,+3.24341702E+00,1
+86.25000E-03,+3.24341702E+00,1
+86.30000E-03,+3.23462305E+00,1
+86.35000E-03,+3.20321602E+00,1
+86.40000E-03,+3.24341702E+00,1
+86.45000E-03,+3.24341702E+00,1
+86.50000E-03,+3.23462305E+00,1
+86.55000E-03,-12.86435E-03,1
+86.60000E-03,+16.03012E-03,1
+86.65000E-03,+8.49243E-03,1
+86.70000E-03,-4.07038E-03,1
+86.75000E-03,+1.98085422E+00,1
+86.80000E-03,+3.24341702E+00,1
+86.85000E-03,+3.24341702E+00,1
+86.90000E-03,+3.20321602E+00,1
+86.95000E-03,+3.24341702E+00,1
+87.00000E-03,+3.20321602E+00,1
+87.05000E-03,+3.24341702E+00,1
+87.10000E-03,+3.21200999E+00,1
+87.15000E-03,+3.20321602E+00,1
+87.20000E-03,+3.20321602E+00,1
+87.25000E-03,+3.22206024E+00,1
+87.30000E-03,+3.20321602E+00,1
+87.35000E-03,+3.20321602E+00,1
+87.40000E-03,+3.23211049E+00,1
+87.45000E-03,+3.24341702E+00,1
+87.50000E-03,+3.23462305E+00,1
+87.55000E-03,+3.24341702E+00,1
+87.60000E-03,+3.21452255E+00,1
+87.65000E-03,-12.86435E-03,1
+87.70000E-03,-4.07038E-03,1
+87.75000E-03,+27.33665E-03,1
+87.80000E-03,-24.17088E-03,1
+87.85000E-03,+8.49243E-03,1
+87.90000E-03,+3.23462305E+00,1
+87.95000E-03,+3.24341702E+00,1
+88.00000E-03,+3.24341702E+00,1
+88.05000E-03,+3.24341702E+00,1
+88.10000E-03,+3.20321602E+00,1
+88.15000E-03,+3.24341702E+00,1
+88.20000E-03,+3.21452255E+00,1
+88.25000E-03,+3.24341702E+00,1
+88.30000E-03,+3.20321602E+00,1
+88.35000E-03,+3.20447230E+00,1
+88.40000E-03,+3.24341702E+00,1
+88.45000E-03,+3.24341702E+00,1
+88.50000E-03,+3.21200999E+00,1
+88.55000E-03,+3.20447230E+00,1
+88.60000E-03,+3.20321602E+00,1
+88.65000E-03,+3.24341702E+00,1
+88.70000E-03,+3.20321602E+00,1
+88.75000E-03,+26.08037E-03,1
+88.80000E-03,-1.55782E-03,1
+88.85000E-03,-12.86435E-03,1
+88.90000E-03,-12.86435E-03,1
+88.95000E-03,-50.55279E-03,1
+89.00000E-03,+3.24341702E+00,1
+89.05000E-03,+3.20321602E+00,1
+89.10000E-03,+3.24341702E+00,1
+89.15000E-03,+3.20447230E+00,1
+89.20000E-03,+3.21452255E+00,1
+89.25000E-03,+3.24341702E+00,1
+89.30000E-03,+3.20321602E+00,1
+89.35000E-03,+3.24216074E+00,1
+89.40000E-03,+3.21452255E+00,1
+89.45000E-03,+3.22206024E+00,1
+89.50000E-03,+3.20321602E+00,1
+89.55000E-03,+3.20447230E+00,1
+89.60000E-03,+3.22582908E+00,1
+89.65000E-03,+3.24341702E+00,1
+89.70000E-03,+3.20321602E+00,1
+89.75000E-03,+3.24341702E+00,1
+89.80000E-03,+3.21452255E+00,1
+89.85000E-03,+2.01603010E+00,1
+89.90000E-03,-21.65832E-03,1
+89.95000E-03,+27.33665E-03,1
+90.00000E-03,-1.55782E-03,1
+90.05000E-03,-12.86435E-03,1
+90.10000E-03,+3.20321602E+00,1
+90.15000E-03,+3.20321602E+00,1
+90.20000E-03,+3.16301501E+00,1
+90.25000E-03,+3.22206024E+00,1
+90.30000E-03,+3.23462305E+00,1
+90.35000E-03,+3.24467330E+00,1
+90.40000E-03,+3.24341702E+00,1
+90.45000E-03,+3.22206024E+00,1
+90.50000E-03,+3.20321602E+00,1
+90.55000E-03,+3.24341702E+00,1
+90.60000E-03,+3.23211049E+00,1
+90.65000E-03,+3.20321602E+00,1
+90.70000E-03,+3.24341702E+00,1
+90.75000E-03,+3.24216074E+00,1
+90.80000E-03,+3.24341702E+00,1
+90.85000E-03,+3.22457280E+00,1
+90.90000E-03,+3.23462305E+00,1
+90.95000E-03,+3.24216074E+00,1
+91.00000E-03,-1.55782E-03,1
+91.05000E-03,-12.86435E-03,1
+91.10000E-03,-12.86435E-03,1
+91.15000E-03,-12.86435E-03,1
+91.20000E-03,+3.23211049E+00,1
+91.25000E-03,+3.24341702E+00,1
+91.30000E-03,+3.24341702E+00,1
+91.35000E-03,+3.20321602E+00,1
+91.40000E-03,+3.19190948E+00,1
+91.45000E-03,+3.24341702E+00,1
+91.50000E-03,+3.23462305E+00,1
+91.55000E-03,+3.20447230E+00,1
+91.60000E-03,+3.21452255E+00,1
+91.65000E-03,+3.22457280E+00,1
+91.70000E-03,+3.20321602E+00,1
+91.75000E-03,+3.24216074E+00,1
+91.80000E-03,+3.27231149E+00,1
+91.85000E-03,+3.22457280E+00,1
+91.90000E-03,+3.23462305E+00,1
+91.95000E-03,+3.24216074E+00,1
+92.00000E-03,+3.21452255E+00,1
+92.05000E-03,+3.24341702E+00,1
+92.10000E-03,+9.74871E-03,1
+92.15000E-03,+26.08037E-03,1
+92.20000E-03,-1.55782E-03,1
+92.25000E-03,+5.97987E-03,1
+92.30000E-03,+3.21200999E+00,1
+92.35000E-03,+3.24216074E+00,1
+92.40000E-03,+3.18562808E+00,1
+92.45000E-03,+3.22457280E+00,1
+92.50000E-03,+3.20321602E+00,1
+92.55000E-03,+3.24341702E+00,1
+92.60000E-03,+3.24341702E+00,1
+92.65000E-03,+3.22457280E+00,1
+92.70000E-03,+3.21200999E+00,1
+92.75000E-03,+3.16552757E+00,1
+92.80000E-03,+3.24341702E+00,1
+92.85000E-03,+3.24341702E+00,1
+92.90000E-03,+3.23462305E+00,1
+92.95000E-03,+3.20321602E+00,1
+93.00000E-03,+3.23211049E+00,1
+93.05000E-03,+3.24341702E+00,1
+93.10000E-03,+3.18060295E+00,1
+93.15000E-03,+3.24341702E+00,1
+93.20000E-03,+16.03012E-03,1
+93.25000E-03,+27.33665E-03,1
+93.30000E-03,-12.86435E-03,1
+93.35000E-03,-14.12063E-03,1
+93.40000E-03,+3.06502506E+00,1
+93.45000E-03,+3.24341702E+00,1
+93.50000E-03,+3.20321602E+00,1
+93.55000E-03,+3.24467330E+00,1
+93.60000E-03,+3.20321602E+00,1
+93.65000E-03,+3.20321602E+00,1
+93.70000E-03,+3.20321602E+00,1
+93.75000E-03,+3.20447230E+00,1
+93.80000E-03,+3.21452255E+00,1
+93.85000E-03,+3.20321602E+00,1
+93.90000E-03,+3.24341702E+00,1
+93.95000E-03,+3.20447230E+00,1
+94.00000E-03,+3.23211049E+00,1
+94.05000E-03,+3.20070345E+00,1
+94.10000E-03,+3.21200999E+00,1
+94.15000E-03,+3.24341702E+00,1
